,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
0,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1.]",True,local,0.9947945998592578,0.99549,[-0.29432852  0.22893184  0.35580521  0.15172362],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
1,"[0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.994794894992799,0.99549,[-0.29432704  0.22893     0.35580033  0.15171945],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
2,"[1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9939775192936334,0.99471,[-0.28157702  0.21838345  0.35756578  0.14419824],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
3,"[1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947009461361439,0.99523,[-0.28011888  0.22138539  0.3534548   0.15480928],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
4,"[1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947945969257749,0.99549,[-0.29432869  0.22892919  0.35580485  0.15171784],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
5,"[1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9939792600578053,0.99491,[-0.28054599  0.21869671  0.35698309  0.14575481],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
6,"[1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9944498470274876,0.99496,[-0.28061701  0.22094807  0.35469083  0.15208546],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
7,"[1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947854051871304,0.99548,[-0.29431277  0.22892647  0.35583583  0.15167636],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
8,"[1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947921599638284,0.99554,[-0.2943388   0.22893495  0.35584048  0.15173173],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
9,"[1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9941756720538356,0.9949,[-0.28447482  0.22514549  0.35372959  0.1503727 ],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
10,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9942275639346027,0.99462,[-0.28172234  0.22178161  0.35657598  0.15210479],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
11,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947913527211041,0.99547,[-0.29428374  0.2289206   0.35576369  0.15168278],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
12,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.99479330903629,0.99551,[-0.29432229  0.2289139   0.35579813  0.15167613],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
13,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9939723253745703,0.99492,[-0.28455377  0.22425632  0.3540376   0.1468403 ],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
14,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9943493588759007,0.99502,[-0.28091652  0.22195173  0.35494187  0.15290401],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
15,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947820106548048,0.99549,[-0.29432912  0.22888087  0.35586595  0.15156597],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
16,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947956858594307,0.9955,[-0.29432153  0.2289331   0.35579445  0.15173473],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
17,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9942452114677721,0.99497,[-0.2827168   0.22458649  0.35137484  0.14974677],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
18,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9941934218250911,0.99488,[-0.28061506  0.22174275  0.3518195   0.1474444 ],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
19,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947885325250293,0.99548,[-0.29429621  0.22892567  0.35579682  0.15168469],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
20,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9947943038302506,0.99549,[-0.29432135  0.22893257  0.35579701  0.15172238],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
21,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9941418902740244,0.99492,[-0.28353275  0.22434313  0.35314156  0.14917744],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
22,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1.  1. ]",True,local,0.9943425446714272,0.99511,[-0.27974665  0.22193823  0.34976529  0.14812736],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
23,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1.  1. ]",True,local,0.994972557586314,0.99567,[-0.29349922  0.22868643  0.354348    0.15260789],0.0,"[ 0.          0.         -0.48012475  0.          0.          0.
  0.          0.        ]",True,model3_30_dof_slack_0.0
24,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1.  1. ]",True,local,0.9949835461528216,0.99582,[-0.29340597  0.22874692  0.35417443  0.15276435],0.0,"[ 0.          0.          0.         -0.48012475  0.          0.
  0.          0.        ]",True,model3_30_dof_slack_0.0
25,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1.  1. ]",True,local,0.9949398375624733,0.99568,[-0.293735    0.22836931  0.35487874  0.15195368],0.0,"[ 0.          0.          0.          0.         -0.48012475  0.
  0.          0.        ]",True,model3_30_dof_slack_0.0
26,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1.  1. ]",True,local,0.9949286281951362,0.99576,[-0.29362009  0.22850838  0.35474533  0.15210258],0.0,"[ 0.          0.          0.          0.          0.         -0.48012475
  0.          0.        ]",True,model3_30_dof_slack_0.0
27,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1.  1. ]",True,local,0.9947944987697934,0.99549,[-0.29432925  0.22893148  0.3558064   0.15172224],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
28,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1.  1. ]",True,local,0.9947944563904834,0.99549,[-0.29432901  0.22893162  0.35580646  0.15172248],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
29,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5 1. ]",True,local,0.9947945380860094,0.99549,[-0.29432835  0.22893145  0.35580508  0.15172231],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
30,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5]",True,local,0.9947946725777991,0.99549,[-0.29432911  0.22893122  0.35580597  0.15172327],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
31,"[1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947950797170766,0.9955,[-0.29432575  0.2289281   0.35579631  0.15171475],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
32,"[1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9936934502596987,0.99471,[-0.27592207  0.21459604  0.35550221  0.14003371],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
33,"[1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9945701867711586,0.99522,[-0.27464335  0.21904694  0.35228466  0.15599495],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
34,"[1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947945502984198,0.99549,[-0.29432878  0.22892655  0.35580467  0.15171194],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
35,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9937015660207977,0.99482,[-0.27456332  0.21463685  0.35429782  0.14087903],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
36,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9942299765926325,0.9948,[-0.27506963  0.21875711  0.35332671  0.15256043],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
37,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947799344984091,0.99547,[-0.29431235  0.22891845  0.3558591   0.15163202],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
38,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947905883201875,0.99551,[-0.29435122  0.22893755  0.35587237  0.1517408 ],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
39,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9939372297278161,0.99468,[-0.28070581  0.22330792  0.35167325  0.14766974],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
40,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9940669315247134,0.99462,[-0.27602771  0.21940964  0.35337285  0.1507611 ],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
41,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947927555108959,0.99552,[-0.29425241  0.22891029  0.35570696  0.15165465],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
42,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947926566901667,0.99548,[-0.29431775  0.228896    0.35578883  0.15163027],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
43,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9936544876053184,0.99455,[-0.28061192  0.22294059  0.35211142  0.14486533],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
44,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9942070776357426,0.9948,[-0.27515161  0.21967626  0.35162882  0.15190971],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
45,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947740887225525,0.99544,[-0.29434411  0.22882937  0.35591134  0.15141685],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
46,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947974285109569,0.99546,[-0.29431641  0.22893414  0.35578151  0.15174699],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
47,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9940151383261908,0.99455,[-0.27828714  0.22363373  0.34877773  0.14924871],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
48,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9940415123949183,0.99462,[-0.27467024  0.22022047  0.34765556  0.14704818],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
49,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947866631448536,0.99547,[-0.29427918  0.22891568  0.35577452  0.15164345],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
50,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9947946329753067,0.99549,[-0.29431649  0.22893287  0.35578679  0.15172109],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
51,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9939049581561102,0.99447,[-0.27906473  0.22342107  0.35049177  0.14868433],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
52,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9941668153873773,0.99487,[-0.27388223  0.22013475  0.34589876  0.14715519],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
53,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.995017571339578,0.99579,[-0.29330635  0.22852998  0.35401412  0.15267436],0.0,"[ 0.          0.         -0.83560101  0.          0.          0.
  0.          0.        ]",True,model3_30_dof_slack_0.0
54,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9950341085621913,0.99601,[-0.29313025  0.22867904  0.3537004   0.15301231],0.0,"[ 0.          0.          0.         -0.83560101  0.          0.
  0.          0.        ]",True,model3_30_dof_slack_0.0
55,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.994994648715657,0.99574,[-0.29359967  0.22805694  0.35463832  0.15185851],0.0,"[ 0.          0.          0.          0.         -0.83560101  0.
  0.          0.        ]",True,model3_30_dof_slack_0.0
56,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00 1.e+00]",False,local,0.9949666376941698,0.99578,[-0.29334157  0.22837448  0.3543618   0.15219993],0.0,"[ 0.          0.          0.          0.          0.         -0.83560101
  0.          0.        ]",True,model3_30_dof_slack_0.0
57,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00 1.e+00]",False,local,0.994794380062898,0.99549,[-0.29432991  0.22893112  0.35580762  0.15172083],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
58,"[1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00
 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e+00 1.e-09 1.e+00 1.e+00]",False,local,0.9947943150017685,0.99549,[-0.29432951  0.22893138  0.3558077   0.15172131],0.0,[0. 0. 0. 0. 0. 0. 0. 0.],True,model3_30_dof_slack_0.0
