,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
11,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00029952375393570266,0.0006,[0.06167749 0.01819365 0.36931124 0.10954108],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
  0.22474487 -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
12,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00026816712240962306,0.00053,[0.06165846 0.01825309 0.37088477 0.11224376],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
  0.22474487 -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
13,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.775760886084227e-05,0.00019,[0.06241563 0.0175425  0.384312   0.11448101],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
  0.22474487 -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
14,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.725560422285639e-05,0.00018,[0.06240536 0.01754857 0.38427811 0.11471963],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
  0.22474487 -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
15,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00028399213535661437,0.00055,[0.06164383 0.01816858 0.37103695 0.10967968],0.0,"[ 0.06718737  0.06718737 -0.1339746   0.22474487 -0.1339746  -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
16,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.0002808707859173851,0.00053,[0.06156816 0.01817994 0.37243143 0.10981708],0.0,"[ 0.06718737  0.06718737 -0.1339746   0.22474487 -0.1339746  -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
17,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.552358313282493e-05,0.00018,[0.06242497 0.01755993 0.3840911  0.11522322],0.0,"[ 0.06718737  0.06718737 -0.1339746   0.22474487 -0.1339746  -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
18,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.354589634696864e-05,0.00019,[0.06240703 0.01756993 0.3842762  0.11576354],0.0,"[ 0.06718737  0.06718737 -0.1339746   0.22474487 -0.1339746  -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
19,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.0002649136702141976,0.00055,[0.06167911 0.01825524 0.37007591 0.11280641],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746   0.22474487 -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
20,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.0002920905487028615,0.00043,[0.06169099 0.01824378 0.37020297 0.11042308],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746   0.22474487 -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
21,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.558315371954584e-05,0.00018,[0.06240661 0.01755395 0.38482964 0.11489176],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746   0.22474487 -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
22,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.352515967602799e-05,0.00019,[0.06238405 0.01756186 0.38468725 0.11557327],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746   0.22474487 -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
23,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00030086667156961654,0.00053,[0.06172783 0.01823685 0.36872516 0.11015939],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746   0.22474487 -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
24,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.0003082297307843406,0.00063,[0.06169676 0.01818347 0.36906935 0.10876244],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746   0.22474487 -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
25,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.209551947322651e-05,0.00018,[0.06239703 0.01758685 0.3841028  0.11636383],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746   0.22474487 -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
26,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.265462360547202e-05,0.00019,[0.06240981 0.01758267 0.38441391 0.11599653],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746   0.22474487 -0.1339746
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
27,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00030314984663076176,0.00054,[0.06178846 0.01813776 0.36847449 0.10824825],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746  -0.1339746   0.22474487 -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
28,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00030835603210769945,0.00059,[0.06164825 0.01812938 0.3706693  0.10739461],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746  -0.1339746   0.22474487 -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
29,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.693052510820976e-05,0.00018,[0.06239772 0.01754068 0.38413303 0.11475695],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746  -0.1339746   0.22474487 -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
30,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.646527893262649e-05,0.00019,[0.06241753 0.0175715  0.38405424 0.11524782],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746  -0.1339746   0.22474487 -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
31,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.0002694831485828252,0.00052,[0.0616504  0.01820318 0.37147537 0.11112397],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746   0.22474487
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
32,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00025176430011980235,0.00043,[0.06166903 0.01823175 0.37097661 0.11316026],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746   0.22474487
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
33,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.440149205381045e-05,0.00018,[0.06237858 0.0175578  0.38498575 0.11523295],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746   0.22474487
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
34,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.377732119818108e-05,0.00018,[0.06237706 0.01756984 0.38526005 0.11542962],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746   0.22474487
 -0.1339746  -0.1339746  -0.1339746  -0.1339746   0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
35,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.0002983506287412452,0.00053,[0.06171383 0.01812938 0.37009964 0.10808285],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746  -0.1339746  -0.1339746   0.22474487  0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
36,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,0.00027020984419144097,0.00046,[0.06161845 0.01820765 0.37196687 0.11106168],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746  -0.1339746  -0.1339746   0.22474487  0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
37,"[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.  1.  1.  1. ]",True,local,7.238417109376824e-05,0.00018,[0.06237954 0.01758698 0.38481126 0.11607796],0.0,"[ 0.06718737  0.06718737 -0.1339746  -0.1339746  -0.1339746  -0.1339746
 -0.1339746  -0.1339746  -0.1339746   0.22474487  0.          0.
  0.          0.        ]",False,model4_50_dof_slack_0.0
